id,company_name,sku,name,price,url,lpmod
28,Canadian Appliance,LRFNS2503V,"LG French Door Refrigerator 33"" WidthENERGY STAR Certified25.1 cu. ft. CapacityLED LightingPlatinum Silver Steel colour",1794.99,https://www.canadianappliance.ca/product/LG_LRFNS2503V_French_Door_Refrigerator_LG_LRFNS2503V.html,"7/31/2022, 3:53:20 PM"
29,Canadian Appliance,PNE25NSLKSS,"GE French Door Refrigerator 33"" WidthENERGY STAR Certified24.8 cu. ft. CapacityFreezer Located Ice DispenserInterior Water DispenserLED LightingStainless Steel colour",1269,https://www.canadianappliance.ca/product/GE_PNE25NSLKSS_French_Door_Refrigerator_GE_PNE25NSLKSS.html,"7/31/2022, 3:53:20 PM"
30,Canadian Appliance,B36CT80SNS,"Bosch French Door Refrigerator 36"" WidthENERGY STAR CertifiedCounter Depth21.0 cu. ft. CapacityFreezer Located Ice DispenserInterior Water DispenserLED LightingStainless Steel colour",4394,https://www.canadianappliance.ca/product/Bosch_B36CT80SNS_French_Door_Refrigerator_Bosch_B36CT80SNS.html,"7/31/2022, 3:53:20 PM"
31,Canadian Appliance,FRQG1721AV,"Frigidaire French Door Refrigerator  33"" WidthCounter Depth17.4 cu. ft. CapacityLED LightingBrushed Steel colour",1794,https://www.canadianappliance.ca/product/Frigidaire_FRQG1721AV_French_Door_Refrigerator_Frigidaire_FRQG1721AV.html,"7/31/2022, 3:53:20 PM"
32,Canadian Appliance,KRFF300ESS,"KitchenAid French Door Refrigerator 30"" Width19.7 cu. ft. CapacityFreezer Located Ice DispenserInterior Water DispenserLED LightingStainless Steel colour",2294.99,https://www.canadianappliance.ca/product/KitchenAid_KRFF300ESS_French_Door_Refrigerator_KitchenAid_KRFF300ESS.html,"7/31/2022, 3:53:20 PM"
33,Canadian Appliance,WRF560SFHZ,"Whirlpool French Door Refrigerator 30"" Width19.7 cu. ft. CapacityOptional Ice Maker Special OrderLED LightingFingerprint ResistantStainless Steel colour",1994.99,https://www.canadianappliance.ca/product/Whirlpool_WRF560SFHZ_French_Door_Refrigerator_Whirlpool_WRF560SFHZ.html,"7/31/2022, 3:53:20 PM"
34,Canadian Appliance,PNE25NYRKFS,"GE French Door Refrigerator 33"" WidthENERGY STAR Certified24.8 cu. ft cu. ft.Interior Water DispenserLED LightingStainless Steel colour",2094,https://www.canadianappliance.ca/product/GE_Profile_PNE25NYRKFS_French_Door_Refrigerator_GE_Profile_PNE25NYRKFS.html,"7/31/2022, 3:53:20 PM"
35,Canadian Appliance,MFW2055FRZ,"Maytag French Door Refrigerator 30"" Width20.0 cu. ft. CapacityFreezer Located Ice DispenserExterior Water DispenserLED LightingFingerprint ResistantStainless Steel colour",2194.99,https://www.canadianappliance.ca/product/Maytag_MFW2055FRZ_French_Door_Refrigerator_Maytag_MFW2055FRZ.html,"7/31/2022, 3:53:20 PM"
36,Canadian Appliance,GNE27JYMFS,"GE French Door Refrigerator  36"" WidthENERGY STAR Certified27.0 cu. ft. CapacityFreezer Located Ice DispenserInterior Water DispenserLED LightingFingerprint ResistantStainless Steel colour",1994,https://www.canadianappliance.ca/product/GE_GNE27JYMFS_French_Door_Refrigerator_GE_GNE27JYMFS.html,"7/31/2022, 3:53:20 PM"
37,Canadian Appliance,RF28R7201SR,"Samsung French Door Refrigerator 36"" WidthENERGY STAR Certified28.0 cu. ft. CapacityThru Door Ice DispenserExterior Water DispenserLED LightingStainless Steel colour",2694.99,https://www.canadianappliance.ca/product/Samsung_RF28R7201SR_French_Door_Refrigerator_Samsung_RF28R7201SR.html,"7/31/2022, 3:53:20 PM"
38,Canadian Appliance,KRFF302ESS,"KitchenAid French Door Refrigerator 33"" WidthENERGY STAR Certified22.1 cu. ft. CapacityFreezer Located Ice DispenserInterior Water DispenserLED LightingStainless Steel colour",2894.99,https://www.canadianappliance.ca/product/KitchenAid_KRFF302ESS_French_Door_Refrigerator_KitchenAid_KRFF302ESS.html,"7/31/2022, 3:53:23 PM"
39,Canadian Appliance,LMWS27626S,"LG French Door Refrigerator 36"" WidthENERGY STAR Certified27.0 cu. ft. CapacityFreezer Located Ice DispenserInterior Water DispenserLED LightingFingerprint ResistantStainless Steel colour",2894.99,https://www.canadianappliance.ca/product/LG_LMWS27626S_French_Door_Refrigerator_LG_LMWS27626S.html,"7/31/2022, 3:53:23 PM"
40,Canadian Appliance,LFXS28596S,"LG French Door Refrigerator 36"" WidthENERGY STAR Certified27.5 cu. ft. CapacityFreezer Located Ice DispenserExterior Water DispenserLED LightingFingerprint ResistantStainless Steel colour",3394.99,https://www.canadianappliance.ca/product/LG_LFXS28596S_French_Door_Refrigerator_LG_LFXS28596S.html,"7/31/2022, 3:53:23 PM"
41,Canadian Appliance,RF25HMIDBSR,"Samsung French Door Refrigerator 33"" WidthENERGY STAR Certified24.7 cu. ft. CapacityThru Door Ice DispenserExterior Water DispenserLED LightingFingerprint ResistantStainless Steel colour",2694.99,https://www.canadianappliance.ca/product/Samsung_RF25HMIDBSR_French_Door_Refrigerator_Samsung_RF25HMIDBSR.html,"7/31/2022, 3:53:23 PM"
